"","TM1A_Left","TM1A_Right","TM1C_Left","TM1C_Right","TM1D_Left","TM1D_Right","TM1E_Left","TM1E_Right","TM1F_Left","TM1F_Right","TM1G_Left","TM1G_Right","TM1H_Left","TM1H_Right","TM1I_Left","TM1I_Right","TM1J_Left","TM1J_Right","TM1K_Left","TM1K_Right","TM1L_Left","TM1L_Right","TM2A_Left","TM2A_Right","TM2B_Left","TM2B_Right","TM2C_Left","TM2C_Right","TM2D_Left","TM2D_Right","TM2E_Left","TM2E_Right","TM2F_Left","TM2F_Right","TM2G_Left","TM2G_Right","TM2H_Left","TM2H_Right","TM2I_Left","TM2I_Right","TM2J_Left","TM2J_Right","TM2K_Left","TM2K_Right","TM3A_Left","TM3A_Right","TM3B_Left","TM3B_Right","TM3C_Left","TM3C_Right","TM3D_Left","TM3D_Right","TM3E_Left","TM3E_Right","TM3F_Left","TM3F_Right","TM3G_Left","TM3G_Right","TM3H_Left","TM3H_Right","TM3I_Left","TM3I_Right","TM3J_Left","TM3J_Right","TM3K_Left","TM3K_Right","TM4A_Left","TM4A_Right","TM4B_Left","TM4B_Right","TM4C_Left","TM4C_Right","TM4D_Left","TM4D_Right","TM4E_Left","TM4E_Right","TM4F_Left","TM4F_Right","TM4G_Left","TM4G_Right","TM4H_Left","TM4H_Right","TM4I_Left","TM4I_Right","TM4J_Left","TM4J_Right","TM4K_Left","TM4K_Right","TM5A_Left","TM5A_Right","TM5B_Left","TM5B_Right","TM5C_Left","TM5C_Right","TM5D_Left","TM5D_Right","TM5E_Left","TM5E_Right","TM5F_Left","TM5F_Right","TM5G_Left","TM5G_Right","TM5H_Left","TM5H_Right","TM5I_Left","TM5I_Right","TM5J_Left","TM5J_Right","TM6A_Left","TM6A_Right","TM6B_Left","TM6B_Right","TM6C_Left","TM6C_Right","TM6D_Left","TM6D_Right","TM6F_Left","TM6F_Right","TM6G_Left","TM6G_Right","TM6H_Left","TM6H_Right","TM6I_Left","TM6I_Right","TM6J_Left","TM6J_Right","TM6K_Left","TM6K_Right","TM6L_Left","TM6L_Right"
"ICe",0,0.00093875978048829,0.00091407588008812,0,0.00098243433648637,0,0.00205054194400973,0.00111368432239523,0.0015220591525659,0,0,0,0,0,0,0,0.00185971506310822,0,0.00079456426099438,0.0113858137547552,0.0040704590868373,0.00121895334731722,0,0.00345558780819416,0.00126679924008123,0,0,0,0,0.00122741062312312,0,0,0,0.00120355138180134,0,0,0,0.364828565305262,0,0,0.00523893642769256,0.0167928278128282,0,0,0,0,0,0.00310472106986401,0.00110969712730112,0.00609206968513377,0.00220596541032679,0.00512437243772525,0.00539392935155819,0,0.00242486938525691,0.0226778574494525,0,0.00113226389690275,0.00119434634416403,0,0,0.00215398426332713,0,0.00293589825847732,0,0.00427737099795827,0,0,0,0,0.00135565881326816,0,0,0.0129884526421489,0.00126147915058323,0.00162729556504607,0,0.0027995933199496,0,0,0,0,0,0,0.00222269509411388,0,0.00469134799230711,0,0,0.0541357326183697,0,0.008947523862519,0.00314698301437357,0.0162414496023592,0.00889972576132259,0.00605199701856719,0,0.00515761574612152,0.00111441370024913,0.00099863045877881,0.00143138506470734,0.00221238736103751,0,0.00673925596190904,0.0011423582884015,0.00329702961200379,0,0.014410680203718,0.00088511609225238,0,0,0.00078763105773754,0.00145881906858325,0.00399589888411875,0,0.00661943494119795,0,0.00522892543623887,0.00137913621405598,0.00395388545934618,0.00097331461434968,0.00526803506905632,0.00341277484119179,0.00505739007864574,0.00276187134479032,0.00372127397310945,0.00088324829296537,0,0,0.0035416075348119
"NB",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,NA,0.00689751935041692,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265846290309518,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.00440769703817315,NA,NA,NA,NA
"SAG",0,0,0,0.00377912626434994,0,0,0,0.0250511808046513,0,0,0,0,0,0,0,0,0.00232233075084651,0,0,0,0,0,0,0,0,0,0,0.0030107708748163,0,0,0,0.00810970137006372,0,0,0,0,0,0.00799423476087403,0,0.0030812229590432,0.00995117764603163,0.00900421073584344,0,0,0,0,0.00903874440572914,0,0.00586936191403315,0.00328093965087535,0,0,0.00603163528737155,0.00907907892814755,0,0,0,0,0.00630145923867257,0,0,0,0,0,0,0,0,0.00297117510665157,0,0,0,0,0,0.00280575615908155,0.00663778314865987,0.00310182461106753,0,0,0,0,0,0,0,0,0.0154847427869852,0,0.0160287723076929,0,0,0.00449081212852712,0,0,0,0,0.006161134481207,0.0102082079497401,0,0.00836695331684427,0,0,0,0,0,0.00632066863589826,0.00260577731676269,0.00817008045492891,0,0.00535252634477056,0.00652591543374563,0,0,0,0.0059268179791266,0.00192639753542172,0,0.00547442919485837,0.0189313276634585,0.00846572825156394,0,0,0.00285453923450051,0.00285453923450051,0,0.00906284301839158,0.00254210953979081,0,0,0.017023703391422,0,0.0119065134596056
"PBG",0,0,0,0,0,0,0.00775788368902486,0.20220793697304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161822691607308,1.10302923237489,0,0,0.110489167633722,0.00738440563460388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934703438175871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746822169046219,0,0,0,0,0,0,0,0,0,0,0,0,0.0215559351798482,0,0,0.00735181718864228,0.00748796195216409,0,0,0.008601360407484,0.014927545530185,0,0.0088435161927403,0.00904641709801112,0,0,0,0.0474370161502619,0.0101762765022079,0.0145923529681331,0,0,0.00836940483120603,0,0,0,0,0,0,0,0.00752734014487348,0,0,0,0.0111969945935296,0,0,0,0,0,0,0,0,0,0.00626375779554992
"MEV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCO",NA,0,0,0,NA,0.0387072514637489,NA,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,0
"SNr",0.00022267760859961,0.0004828428875407,0,0.00040003466931467,0.00035335578200278,0.00219101436794912,0,0.00146080748086752,0.00161326085805619,0.00074917936992907,0.00015471670284193,0.00041503827800283,0.00038512323602783,0.00118223587318054,0.0002788633287255,0.00029934288774004,0,0.00036795547091703,0.00022949744817617,0.00181478069337009,0.0002494642788719,0.00221142846350786,0.00101950476199413,0.00099049613442782,0.00015355936310147,0.00010580261684137,0.0005007464604219,0.00098287444058069,0.00116883687143677,0.00413204423278623,0.00089716474959453,0,0,0.00568786565168205,0,0.00034935961385003,0.00037881041160797,0.00261971448951163,0.0009218090357711,0.00017169860268808,0,0.00148388225037104,0.00267711979874884,0.128157945144707,0,0.00232845717124588,0.00170996061627165,0.00332623175723429,0.00189143367382366,0.00175499727986453,0.00207084611248819,0.00077546699751794,0.00025728309843437,0.00083958418931679,0.00152212868624999,0.0026015636852975,0.00060829361681337,0.00088252950020434,0.00053028597678883,0.00063054529182091,0.00164091432513668,0.00032711588282051,0.00145221127926829,0.00064052361602059,0.00194389042437758,0.00029086471910238,0.00126799974946377,0.00025516130591948,0.00126097528607436,0.00030190856004773,0.00138074131488789,0.00041267417934076,0,0,0.00080502217440767,0.00056895015885982,0.00149807015968927,0.00461925466553712,0,0.00437941111829754,0,0.00054014818240829,0.0004764653822312,0.00180846747273267,0,0.00057853685450533,0.00362816334532957,0.00024218891976155,0.00030034551324518,0.00014904054255133,0.0029489139431861,0.00698268047025722,0.00091393918555248,0.0129292409142122,0.00021014846924369,0.00342286504855231,0.00126821895469752,0.00072989285450819,0,0.00116296110273793,0,0.0211600867998817,0.00105863279793156,0.00110433577054792,0.00085438148104724,0.00173447305699769,0.00096106492475539,0.00061371137469188,0.00109825414661517,0.00149668738256062,0.00030985541027751,0.00159532668314806,0.00097447785147304,0.00127253490315943,0.00490037306682525,0.00433979853012532,0,0.00047116483218634,0.00142755353665778,0.00096441464371802,0.00366888115585378,0.00193238846579854,0.00096319567262563,0.0207822958411704,0.0041439881071923,0.00132529255779186,0.00182772193360511,0.0009754878114036,0.00024262913372208,0.00346290434072539
"VTA",0.00074054561110268,0.0020669886501053,0.00577821337808461,0.0227618587534423,0.00144688964320383,0.0136465384367812,0.0286608004576563,0.076587629200159,0.00440248014223602,0.00415307663244109,0.00348887354965916,0.00949171062890562,0.0372076747775058,0.00241943856816862,0.0169127314324818,0.00707060371799017,0.00341441479126647,0.00399876207787352,0.00291327638428256,0.0213700691094797,0.00225149615341895,0.00360547314674966,0.00395197287603698,0.0273288488810441,0.0242339983380507,0.0128989486020848,0.0127518513195577,0.00883211876923638,0.00379494300073653,0.00610199691464021,0.00796948796019707,0.00988887262790803,0.00038358554807168,0.0105666803094015,0.00328269690830979,0.0119502764379417,0.0340558914248785,0.0552991104978683,0.00170498270684786,0.00630654686669683,0.0182097523047194,0.0216043459009974,0.0833468892068492,0.0151517602999095,0.00359533108748397,0.00393090228288457,0.00044570938183828,0.0029901834055669,0.00082053675058789,0.00122002532757229,0,0.00092476033938801,0.00393347627976702,0.00404479933937562,0.0159001767549181,0.0549006658384319,0.00192306017512498,0.00479313140487177,0.00127043080502215,0.00042837475346529,0,0.0009117032270904,0,0.00172829810749878,0.0240318980732928,0,0.00085444393018279,0.0037941556690833,0,0.00115270541709977,0,0.00217958189859742,0.00033060883306906,0.00041145549454323,0,0.00116940478619085,0.00071130299339604,0.00087649711568597,0,0.00299469706534415,0.00260446114450941,0.00054396339750464,0.00866610108388166,0.00851725043571441,0.00097884131598432,0.00236448204291409,0.00124905079589813,0,0,0.00436006935270872,0.0025719999437189,0.00088357678393845,0.0151801999947366,0.0250122939120875,0.0221950777414885,0.0102256928791805,0.00911189311865265,0.0199779757224127,0.00250756417869064,0.0176362776858956,0.0138402919266028,0.0279708455252243,0.0357712051418589,0.0464139990922285,0.0237500494489753,0.0395091106475902,0.00619046965172782,0.0125769673031657,0.00665190632375246,0.0125454459098171,0.00155445857927807,0.0004027583322725,0.00433980901228209,0.00487594181267508,0.0016564020681988,0.00558731928702462,0.00208943455550705,0.00325063866543162,0.00241829416224397,0.0205292859034198,0.022539982814261,0.0379923750829335,0.00942259706404166,0.00975538279504959,0.00418659726504798,0.00369148117309741,0.00158657999430914,0.00427416664894915,0.00207409779710901,0.00235108579767701
"PN",0.0244245378810339,0,0,0,0,0,0.0199484288983132,0.0103598826521892,0,0.0503259773032628,0,0,0,0,0,0,0,0,0,0.036575306455171,0,0.0542971905982312,0,0,0,0,0,0,0,0.0146338911074171,0.0101404874135147,0,0,0,0.0481217132761982,0.0279856250738632,0,0.00839380370446221,0,0,0.0180160271094766,0.0150133559268829,0.138619547428334,0,0,0,0,0,0,0,0,0.0882752847502564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028524824271241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477274363481708,0.00839970746960771,0,0.0528095867007167,0.0104018882838039,0,0,NA,0.00817176859728391,0.0145127854329933,0,0,0.031780674155575,0,0.0341722816397212,0.0112505404098848,0.0147689420784333,0,0,0,0,0,0,0.0308392690680099,0,0.0141256200075335,0.0103025247887551,0,0,0,0,0,0,0,0.00786712763257161,0.0631091523800301,0,0,0,0,0
"RR",0,0,0,0,0,0,0,0.0925348741505003,0,0,0.00479812786963147,0,0,0,0,0.0152946805584151,0,0,0.0115390587325573,NA,0,0.00509642370370912,0,0.00626619316263955,0,0,0,0,0,0.00977327481211969,0.00940869966337327,0.0306208761393306,0.00718393687141207,NA,0,0.0227383203539001,0.00504215870536186,0,0.00251124596521434,0.00959042905502342,0.0273103133475848,0,0,0.0591193850277544,0,0,0,0,0,0.00580393271216404,0,0,0.00274746344584477,0.00333119868395195,0,0.00516743117198403,0,0,NA,0.00561856318671287,0,0,0.00374002135301056,0,0,0,0,0,0.00724957713428855,0.0425719848614149,0.00487228809177192,0,0,0,0,0,0,0.0031226310646652,0,0.0166635496905258,0,0.0186129322920353,NA,0.00171099542085957,0,0.00483162665631138,0.0128691543910438,0,0,0,0,0,0,0,0.014123084178144,0.0399433465854728,0.0260133792481725,0.0170251627167754,NA,0,0.01391778742827,0,0,0,NA,0.0177425836356316,0.0186711746305062,NA,0.0123805609479776,0,0.0311452853316242,NA,0.0443893174483924,NA,0,0.0341223706606903,NA,0,0,0.135200656458986,0.00592518803373624,NA,0,0.00837020508406905,0.00596030883603507,0.00365374886077258,0,0,NA,NA
"MRN",0.00132427213736809,0.00153877266693318,0.00137032979907412,0.00197535768058033,0.00213546044444845,0.00302949079845654,0.0130744546075559,0.0350270862981593,0.00181471244449524,0.00421792497136517,0.00053960917779668,0.0019784984449451,0.00155299821529691,0.00287703872305398,0.00137246921312228,0.00310938939512358,0.00386202205075191,0.00190827743707183,0.00239960672097867,0.00675724008815497,0.00156651691675601,0.00478456412287254,0.00129130746377757,0.00760189489996772,0.00442150758153788,0.00844298042256162,0.00217932485388787,0.00281794461307459,0.00231629900151342,0.00552962849263999,0.00175769867747583,0.00738543179717227,0.00102006359350696,0.00232698824350925,0.00484105083269649,0.00381074689474627,0.00611526383681207,0.0181508196567914,0.00218195052604052,0.00308750472438762,0.00713522537485945,0.021582135959947,0.00548790551758227,0.00274797694829707,0.00148145435689907,0.00185179783858432,0.00147943793925542,0.00489161221214435,0.00490242018983902,0.00397557804326163,0.00352968372326937,0.00299373085770593,0.00683654270276953,0.00553601606414667,0.0037499480550654,0.00631823555952202,0.00173815200168072,0.00153535066713852,0.00386816084646932,0.00348156510986846,0.00445469232994584,0.00356493496296908,0.00117838520418546,0.00199693110788785,0.00120291697149637,0.0046109530619933,0.0015520389911181,0.00090021179220276,0.00112217736253255,0.00109864760062579,0.00287752778307797,0.0013950093906292,0.00114008195198036,0.00482426978832997,0.00240135498228305,0.00154341156707623,0.00166304973149819,0.00170627298469211,0.00074141583508305,0.0006341600504354,0.00232515416311708,0.00364143309252751,0.00335486256135764,0.00549505242716833,0.00367525670980403,0.00268628038835965,0.00285616163143849,0.00149803572029829,0.00356541404427194,0.00275398043219707,0.00393489893652717,0.00433459057182887,0.00645552663676151,0.00723318358208712,0.00541843560544703,0.00921426155133819,0.0059188122696603,0.00547842420028142,0.00355905567083141,0.00698426066687711,0.00459019059309835,0.025576254649793,0.0072513316564508,0.00913072889785739,0.00557506157714763,0.00834823257982897,0.00315166112855192,0.0103196800249321,0.00329078018480133,0.00208785836409959,0.00411460971152431,0.00176222582075089,0.00525055806596587,0.00739654993683423,0.00447828334503399,0.00833370456184843,0.0033147202817871,0.00715613026237167,0.0111884326891174,0.00586108055017759,0.00495487707801753,0.00915073116294331,0.00321513173669648,0.00703390039858857,0.00524979276231918,0.00479437442051918,0.00360072713456981,0.00289954018555788,0.00156298566126113,0.00386382421091087
"SCdg",0.00092688039051736,0,0.00467572484048601,0.00132337727717766,0,0,0.00617547791657042,0.0485350354605858,0.00089846627188738,0.00261116898968933,0,0.00099219440402466,0.00025669809061322,0.00090264422778195,0.00265956637333768,0.00132319957676343,0.00452212446048218,0.00144373875799109,0.00011502833455486,0.00059078373355367,0.00124321804675872,0.00031564338447747,0.0024519886284722,0.00099088897874806,0,0,0.00050707225464852,0.00078358722002834,0.00061936158182233,0.00049525177322734,0.0002936804182152,0.00174686755524009,0,0.00188585780577973,0.00123990460466824,0.00054373879299699,0.00144635628177974,0.00180244761785227,0.00590649955387189,0.00033263202395566,0.0004274360395781,0.0154085733502007,0.00047647139504079,0.00852872523478949,0,0,0,0.00716990476816411,0.00476480056333734,0.00178486125190555,0,0.00198540070139239,0.00104977769220211,0.00316159301222172,0.00321436184994933,0.00130369196510663,0,0.0008460275837037,0.00265279165971688,0.00303323959738184,0.00113102120460198,0.00097368880429313,0,0.00149163181780188,0,0.00222895932814037,0.00171671791090023,0.00171671791090023,0.00081330111040402,0.00059726103633903,0.00162613203358553,0.00132315317039547,0,0.00202218023415562,0,0.00205213091114554,0.0014449148282329,0.00255734918925404,0.00087566410863248,0,0.00213742806712692,0.00079693991704445,0.00138651392796757,0.00442605130686827,0.00161124168629187,0.00348261149660806,0.00152605561038572,0.00191552975415631,0.00093334169707802,0.00093408892219509,0.00057599707324339,0.00186200302410171,0.00421678069904586,0.00420047558342507,0.00529511545391378,0.00667342055104604,0.00056101797829219,0.00306709019044694,0.00117416794042887,0.00810469986173015,0.00572175373054166,0.00930256933145223,0.0025897060172616,0.00614727329935318,0.00120522499137665,0.00166661485702493,0.00333551210795181,0.00310035984192569,0.00572290510636605,0,0.00293883249876348,0.00061903553072488,0.00356168360045618,0.00351679680376323,0.00057962644830383,0.00232812373721225,0.00314473694387003,0,0.00215449479163652,0.00634558202119573,0.00361136698397575,0.00703732592724501,0.00188170368843577,0.00346969487794899,0.00111780703140231,0.00330817008994584,0.00240969608236722,0.00372913353461337,0.00284332184366147,0
"SCdw",0.00374403136623285,0,0.00118946410073036,0,0,0,0.0186786337520614,0.0251425568069192,0,0,0,0,0,0.00118547267717933,0.00268899535137862,0,0,0,0.00125862201147914,0.00406665308336848,0,0.00135977420375207,0,0,0,0,0,0,0,0,0,0.00369990756698553,0,0,0,0.00266926316716015,0.00440042941377127,0.00155612522167822,0,0,0.00439740306448628,0.00937489742043368,0.00166970776287911,0.00134180958435556,0.00216779948105438,0.00216779948105438,0.00183443611379947,0.00183443611379947,0,0.0165865634712411,0,0,0,0.00784885873549773,0.00766540296163091,0,0,0,0,0,0,0.0086147890152711,0,0,0,0,0,0,0.00788158603019993,0.00625749245137518,0,0,0,0,0.00520190125103934,0,0,0,0,0.00139234205402498,0,0.00295995550361233,0.00410003468172009,0.00140800664878749,0,0.00180658564177723,0,0,0,0.00105435979928814,0.00138476008684919,0,0.00679046491819588,0,0.00432495678181971,0.0058545903290926,0.0135886541010892,0,0,0.00524337035826726,0.00763445110669702,0.004258702432288,0.00205996452444812,0.0321099188445562,0.00314223282971447,0,0.0030629751418045,0.00483695674427506,0.00559027804726132,0,0,0,0.00372800908212536,0.00894100334351526,0.00142025285743337,0.0029436341514035,0.00152058856769936,0.00898594461774484,0.0023239588137043,0.00597727546836068,0,0.00775549397131143,0.00362708887108211,0,0,0.00158898736089731,0,0.00497285922473694,0,0
"SCiw",8.1805397300231e-05,0.00070879259856585,0.00038187761846096,0.00068291823730111,0.00150767751884588,0.00027431354880161,0.00143752870616592,0.0457370106965349,0.00066286364115178,0.00018554466525516,0.00048821737905195,0.0001500884703065,0.00126496678939897,0.00152831405672097,0.00339842802519947,0.0019423895392149,0.00207359147371618,0.00055950014481199,0.0003929200004148,0.00209094283336755,0.00045770503134526,0.00243157296868997,0.00187378663470721,0.00083421135788846,0.00018717408970388,0,0.00051122104381312,0.00370228399430214,0.00114500383842967,0.00082833785396974,0.00061944596816785,0.00197082562632692,0,0.00040411170107878,0.00039526665347796,0.00063353696776134,0.00140470835754389,0.0118314310449583,0.00077557728696188,0.00050036954030547,0.00274404472932403,0.0102122539914822,0.00280788320659848,0.00279186842080146,0.00179071000389814,0.00159385951356341,0.00036627591711791,0.00081039954462811,0.00208387281980269,0.00128172557007806,0.00065576084757558,0.00112452592052026,0.00217846525720098,0.00895881625553063,0.00203743848085223,0.00271707407791188,0.00086216499704234,0.00060796535558898,0.00020123774415764,0.00099553173472553,0.00107034269047161,0.00232294255813093,0.00330731701061773,0.00141838272886757,0.00180640726375248,0.00188986799654211,0.0028912273083063,0.00108566644009903,0.00049955474899151,0.00084955982015288,0.00113007185737703,0.00140564053493843,0.00200147807572998,0.00155534240614973,0.00054472230092416,0.00280544072512981,0.00090368931189247,0.00103772898420337,0,0.00020913931956669,0.00131137056997464,0.0026521013414687,0.00394133107897055,0.00072715776667271,0.00134725192585909,0.00661098086088165,0.00033934823585181,0.00167236812147001,0.00065849183883155,0.00142736152026429,0.00037369746676891,0.00152688575277602,0.00273537508023697,0.00347834759772323,0.00393969489034449,0.0264579356196006,0.00226056432520109,0.00279767605156674,0.00034917979988242,0.00159494940831727,0.00175068617072653,0.0237279326752169,0.0021620023875317,0.0061707356080257,0.00101916209181364,0.00703734443165978,0.00116397930194987,0.00294936291529241,0.00242851429206203,0.00231616576017287,0.00802645544660928,0.00819538651762441,0.0023120358636246,0.00246048918962163,0.00227177210184776,0.00241585725686263,0.00261213106202909,0.00297814183562408,0.00077890800944269,0.0072077730790413,0.00214939649277399,0.0173626994339101,0.00145405958595127,0.00162170755518212,0,0.00071764032944342,0.00116242411485797,0.00261847945182479,0.00111698883110077,0.00286350125318981
"SCig",0.00030847052375055,0,0,0.00041405129242569,0.0009741717624337,0.00078812607909864,0.00352349915476601,0.0548794005351947,0.00044455511110137,0.00072040405472636,0,0,0.00019702478696673,0,0.00258432303617868,0.00079190254119627,0.0002619463977518,0,0.0005120021826034,0.00250255982763332,0.00206355211567609,0.00233123619882124,0,0.0107824915996502,0,0.00098565651830135,0.00016674437659507,0.00114676091391202,0.00039426888520578,0.00162275660470314,0.00013197138109919,0.00227891459161455,8.62765650318015e-05,0.00117489618217742,0,0.0010623289444979,0.00418828516460175,0.0803182531437742,0.00023675454906699,0.00083321103455972,0.0029486989909972,0.0169884107885315,0.00084958659699008,0.0810827408358924,0.00272579088009438,0.00169228217492489,0.00086326405319539,0.003274902726041,0.00060280512797585,0.00079610259495838,0,0.00296845430127747,0.00166820425904944,0.00331193637831728,0.00118325437057501,0.00425165672868135,0.00114920081999599,0.00092197877753544,0.00135308871102841,0.0012041369386439,0.00038740354584283,0.00020801255525906,0.00063778397144644,0,0,0.00186948237268604,0.00351713061707613,0.0012327638690391,0.00153389192718681,0.00201029271001756,0.00102882221367393,0.00151174012485027,0.00113823858843137,0.00033329908557068,0.00077009196393839,0.00139523963371089,0,0.00096552727338301,0.0004545606339897,0,0.00080822740667436,0.0011210186699698,0.00155682325441566,0.032643610618129,0.00057788584105893,0.00142201293464671,0.00110065754861841,0.00072050528898844,0.00038416572386193,0.00438181041932797,0.00146101864410479,0.00036206456074936,0.00346789109222513,0.0032790891511548,0.00074271033074015,0.00182852171020211,0.00154660743821297,0.0024899337661696,0.00099018779055683,0.00394513351937849,0.00400648634022871,0.0414426139058611,0.00497684830196803,0.0264254321700937,0.024996169745986,0.0389563939354704,0.00033404173047821,0.00786576528419248,0.0017075327096865,9.52790449375758e-05,0.00112859920700499,0.00590921921587373,0.00225067487921458,0.00122253734923129,0.00101187666718461,0.00123812720254086,0.00071537432618813,0.0015040536999065,0.00054428445984853,0.0113402092822502,0.00114460860866324,0.00237839147383457,0.00103068943443744,0.00357810023409948,0.00100253595517053,0.00086670801024514,0.00192882345800676,0.0011508638906135,0,0.00292065897198601
"PAG",0.00039317992213585,0.00197123556591807,0.00035049092948316,0.00273557383132886,0.0017969073044352,0.00124690739053221,0.106847717971402,0.0963409010537075,0.00013016277578616,0.00115220762043318,0.00034355552859481,0.00178517938363201,0.00026524654207933,0.00106542643492363,0.00581073827436705,0.00604691991450563,0.00148422983758801,0.00233658140870601,0.00041878527842732,0.024722966451215,0.00439396924658339,0.00215468898665943,0.00037955563790713,0.00316135107007831,0.00033090530425402,0.00102195236624463,0,0.00502716953055328,0.00089350030713719,0.00401958478113702,0.00066035376060214,0.00653993916939081,0.00074954232745988,0.00072218100830732,0.00062856830627331,0.00203864730637615,0.0153504249100986,0.0181167052256803,0.00087738129016663,0.00129114711168804,0.0444972866051233,0.0427315080866264,0.0535255322146347,0.00095419825722397,0.00056811403647077,0.00036496235782926,0.00072431664928706,0.00073752631337382,0.0127365825988258,0.00214753580891653,0.00072135064141613,0.0043318510746783,0.0232418043476386,0.0111845284834234,0.00939384511752657,0.0112949565556216,0.00081600777860283,0.00021325559176398,0.00016751213332522,0.00014879198951085,0.00067979447217183,0.00113683550775168,0,0.00159392640551528,0,0.00061912080184449,0.00151823662953569,0.00508574627738491,0.00028369687674184,0.0003233820804851,0.00018238953476878,0.00359154242990612,0.0028495171316086,0.00054776230569766,0.00029832733236305,0,0.00100064738550118,0.00076917611619484,0,0.00586672961283825,0.0214133674600351,0.00270572369430376,0.00730554757132376,0.00124432587155178,0.00196286932139384,0.00138393042536169,0.0007352503988212,0.00115852836153019,0.00079004614375209,0.00789058036954512,0.00106770051454062,0.00177854984366738,0.00408744361944472,0.00282598562415817,0.0114516853698323,0.00685033352582317,0.00341405393111971,0.00961165649444653,0.00312065259090988,0.00610281059791043,0.0503438205300379,0.0492462967876169,0.0103627542622984,0.00884752247971515,0.00861001175856911,0.00767625930016917,0.0107119233270626,0.00921098177862014,0.00350201710997995,0.00285401394292653,0.00043709665433548,0.00054611739026212,0.00636973151433442,0.0013703003248018,0.0019079769479825,0.00682084541329619,0.00145597974078413,0.0045931306430263,0.0030017507508383,0.00593988577535247,0.00457569044695591,0.00770387237569554,0.00159452425365047,0.00494674558777401,0.00287512652867824,0.00279373478950555,0.00092393799448993,0.00653024160229469,0.00086473800287439,0.00152463870556612
"PRC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0.00322417693890632,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0
